symbol,timestamp,open,high,low,close,volume,trade_count,vwap
SPY,2025-03-19 12:00:00+00:00,562.3255,562.8685,560.26,562.1,280847.0,3653.0,561.639641
SPY,2025-03-19 13:00:00+00:00,562.08,564.45,561.63,563.92,3683385.0,49646.0,562.987351
SPY,2025-03-19 14:00:00+00:00,563.94,565.38,563.3009,563.52,4700210.0,75897.0,564.499858
SPY,2025-03-19 15:00:00+00:00,563.4997,566.29,563.35,565.78,5260564.0,54479.0,564.856285
SPY,2025-03-19 16:00:00+00:00,565.77,566.21,564.67,564.955,3575197.0,40359.0,565.363087
SPY,2025-03-19 17:00:00+00:00,564.95,565.166,562.72,563.18,3515330.0,45397.0,563.69673
SPY,2025-03-19 18:00:00+00:00,563.18,568.53,562.0,568.25,9517137.0,113795.0,565.793432
SPY,2025-03-19 19:00:00+00:00,568.24,570.95,566.5749,567.01,19267159.0,187443.0,568.318162
SPY,2025-03-19 20:00:00+00:00,567.02,567.73,566.8495,566.99,15934401.0,5818.0,567.007322
SPY,2025-03-19 21:00:00+00:00,567.0999,567.31,567.04,567.31,332221.0,1266.0,567.183489
SPY,2025-03-19 22:00:00+00:00,567.21,568.68,567.04,568.3,155701.0,1308.0,567.698329
SPY,2025-03-19 23:00:00+00:00,568.35,568.77,568.17,568.7,79004.0,793.0,568.564366
SPY,2025-03-20 08:00:00+00:00,568.27,569.81,568.27,569.35,33557.0,589.0,569.572788
SPY,2025-03-20 09:00:00+00:00,569.41,569.41,566.73,567.19,55904.0,881.0,568.018895
SPY,2025-03-20 10:00:00+00:00,566.89,566.92,562.5,564.28,269673.0,3713.0,563.962717
SPY,2025-03-20 11:00:00+00:00,564.29,565.4,563.77,565.37,343833.0,3165.0,564.576704
SPY,2025-03-20 12:00:00+00:00,564.14,569.84,563.7625,564.35,559949.0,5988.0,564.841938
SPY,2025-03-20 13:00:00+00:00,564.25,566.77,562.6012,566.61,5100474.0,53903.0,564.657577
SPY,2025-03-20 14:00:00+00:00,566.65,570.57,566.46,569.4,8019585.0,94614.0,568.994699
SPY,2025-03-20 15:00:00+00:00,569.43,569.88,567.69,568.1698,5599738.0,69776.0,568.884025
SPY,2025-03-20 16:00:00+00:00,568.15,569.42,565.61,565.87,5709261.0,67951.0,566.995497
SPY,2025-03-20 17:00:00+00:00,565.86,567.21,564.66,565.16,4860953.0,56494.0,565.820483
SPY,2025-03-20 18:00:00+00:00,565.19,566.2,563.7703,564.45,7220504.0,65497.0,564.941438
SPY,2025-03-20 19:00:00+00:00,564.451,566.68,564.38,565.68,12995757.0,104477.0,565.607509
SPY,2025-03-20 20:00:00+00:00,565.69,566.1,565.49,565.821,11391529.0,8494.0,565.584971
SPY,2025-03-20 21:00:00+00:00,565.85,566.0,565.64,565.8381,134605.0,1108.0,565.859878
SPY,2025-03-20 22:00:00+00:00,565.71,566.17,565.6,565.69,40805.0,903.0,565.853933
SPY,2025-03-20 23:00:00+00:00,565.73,565.77,564.96,565.68,79716.0,1042.0,565.355244
SPY,2025-03-21 08:00:00+00:00,563.09,563.84,561.32,562.02,61912.0,1407.0,562.330245
SPY,2025-03-21 09:00:00+00:00,561.88,562.46,561.53,562.14,29402.0,1032.0,562.035837
SPY,2025-03-21 10:00:00+00:00,562.44,563.11,561.7,562.5,129879.0,871.0,562.109025
SPY,2025-03-21 11:00:00+00:00,562.47,563.01,562.06,562.3,128363.0,1780.0,562.567329
SPY,2025-03-21 12:00:00+00:00,562.25,564.35,559.32,559.48,655076.0,7955.0,560.94658
SPY,2025-03-21 13:00:00+00:00,559.35,560.32,558.04,559.841,8788328.0,78461.0,559.358189
SPY,2025-03-21 14:00:00+00:00,559.85,561.48,558.03,561.47,7171098.0,83411.0,559.666078
SPY,2025-03-21 15:00:00+00:00,561.47,561.81,558.8,559.44,14374325.0,58179.0,560.275726
SPY,2025-03-21 16:00:00+00:00,559.37,563.685,558.76,563.6503,7319453.0,75611.0,561.760923
SPY,2025-03-21 17:00:00+00:00,563.65,563.93,561.52,562.905,4599585.0,55293.0,562.929463
SPY,2025-03-21 18:00:00+00:00,562.905,563.3063,562.05,562.49,6190950.0,54862.0,562.708541
SPY,2025-03-21 19:00:00+00:00,562.495,564.89,561.48,564.19,15991545.0,126406.0,563.272405
SPY,2025-03-21 20:00:00+00:00,564.2,564.8,563.94,564.59,18019015.0,9231.0,564.183301
SPY,2025-03-21 21:00:00+00:00,564.56,564.98,564.56,564.8892,195737.0,1226.0,564.844327
SPY,2025-03-21 22:00:00+00:00,564.9,565.1,564.86,565.04,33258.0,485.0,565.021611
SPY,2025-03-21 23:00:00+00:00,565.074,565.11,564.7,565.0,60114.0,1105.0,564.929967
SPY,2025-03-24 08:00:00+00:00,568.27,570.41,567.35,570.28,84322.0,1337.0,569.48195
SPY,2025-03-24 09:00:00+00:00,570.25,570.5,569.51,569.96,50199.0,971.0,569.992019
SPY,2025-03-24 10:00:00+00:00,569.83,570.82,569.77,570.63,87117.0,1210.0,570.484378
SPY,2025-03-24 11:00:00+00:00,570.55,571.23,570.36,570.98,450925.0,3854.0,570.921802
SPY,2025-03-24 12:00:00+00:00,570.74,571.52,567.9,571.1402,513527.0,6241.0,571.040509
SPY,2025-03-24 13:00:00+00:00,571.24,572.98,570.2,572.74,6497579.0,73599.0,571.590964
SPY,2025-03-24 14:00:00+00:00,572.735,573.69,572.01,573.555,7342280.0,84271.0,573.021409
SPY,2025-03-24 15:00:00+00:00,573.55,573.99,573.11,573.8796,3933764.0,56115.0,573.601822
SPY,2025-03-24 16:00:00+00:00,573.87,574.39,572.77,573.1293,4849270.0,57421.0,573.570978
SPY,2025-03-24 17:00:00+00:00,573.14,573.375,572.45,573.0999,3915894.0,48538.0,572.928591
SPY,2025-03-24 18:00:00+00:00,573.1,573.71,572.05,573.635,6293050.0,62703.0,572.841843
SPY,2025-03-24 19:00:00+00:00,573.64,575.15,573.47,574.02,12685467.0,99299.0,574.356053
SPY,2025-03-24 20:00:00+00:00,574.01,574.57,573.5134,573.98,11727475.0,6703.0,574.222013
SPY,2025-03-24 21:00:00+00:00,574.0673,574.13,573.95,574.09,170509.0,926.0,574.040001
SPY,2025-03-24 22:00:00+00:00,574.05,574.0907,573.6,573.65,76087.0,935.0,573.852066
SPY,2025-03-24 23:00:00+00:00,573.65,574.04,573.65,573.8282,75001.0,718.0,573.838293
SPY,2025-03-25 08:00:00+00:00,573.52,573.54,572.91,573.27,29224.0,730.0,573.262428
SPY,2025-03-25 09:00:00+00:00,573.15,573.82,572.99,573.82,15203.0,347.0,573.33328
SPY,2025-03-25 10:00:00+00:00,573.83,574.56,573.28,574.56,35406.0,643.0,574.098427
SPY,2025-03-25 11:00:00+00:00,574.52,575.59,573.95,575.56,156755.0,1981.0,574.736027
SPY,2025-03-25 12:00:00+00:00,574.65,576.03,573.29,575.3781,363698.0,4998.0,575.631563
SPY,2025-03-25 13:00:00+00:00,575.32,575.9303,574.02,574.66,4049804.0,50012.0,574.92049
SPY,2025-03-25 14:00:00+00:00,574.7,576.41,573.94,575.99,6174320.0,81093.0,575.438702
SPY,2025-03-25 15:00:00+00:00,575.97,576.21,574.56,574.7599,3659649.0,43181.0,575.552043
SPY,2025-03-25 16:00:00+00:00,574.76,575.09,574.17,574.955,2744492.0,37796.0,574.697723
SPY,2025-03-25 17:00:00+00:00,574.96,575.54,574.02,574.125,3026195.0,37842.0,574.662046
SPY,2025-03-25 18:00:00+00:00,574.12,574.9499,573.69,573.9393,4948687.0,42947.0,574.248502
SPY,2025-03-25 19:00:00+00:00,573.88,575.6,573.87,575.36,8049938.0,79958.0,574.813057
SPY,2025-03-25 20:00:00+00:00,575.35,575.94,574.71,575.89,4587941.0,4808.0,575.492494
SPY,2025-03-25 21:00:00+00:00,575.88,576.02,575.77,575.82,391613.0,750.0,575.893094
SPY,2025-03-25 22:00:00+00:00,575.9,576.19,575.66,575.74,62960.0,775.0,575.897942
SPY,2025-03-25 23:00:00+00:00,575.77,576.18,575.77,576.0,44486.0,509.0,575.922823
SPY,2025-03-26 08:00:00+00:00,575.1,575.24,574.48,574.78,21528.0,489.0,574.931671
SPY,2025-03-26 09:00:00+00:00,574.79,574.92,574.35,574.35,22156.0,313.0,574.705933
SPY,2025-03-26 10:00:00+00:00,574.26,575.36,574.24,575.27,24530.0,390.0,574.825184
SPY,2025-03-26 11:00:00+00:00,575.35,575.81,575.13,575.69,57481.0,807.0,575.457257
SPY,2025-03-26 12:00:00+00:00,575.4,575.94,574.7596,575.72,174199.0,3495.0,575.462216
SPY,2025-03-26 13:00:00+00:00,575.72,576.33,573.33,573.63,4062485.0,55506.0,574.958949
SPY,2025-03-26 14:00:00+00:00,573.62,574.52,572.486,573.44,5800803.0,87987.0,573.466414
SPY,2025-03-26 15:00:00+00:00,573.42,573.84,570.12,570.66,4992058.0,57792.0,571.998507
SPY,2025-03-26 16:00:00+00:00,570.66,571.39,569.28,569.49,4500836.0,57430.0,570.557616
SPY,2025-03-26 17:00:00+00:00,569.49,570.1999,567.94,568.0498,4966926.0,59114.0,568.949927
SPY,2025-03-26 18:00:00+00:00,568.06,569.49,567.2,567.41,4823011.0,55842.0,568.442073
SPY,2025-03-26 19:00:00+00:00,567.4,569.58,567.19,568.74,13710862.0,107787.0,568.536536
SPY,2025-03-26 20:00:00+00:00,568.74,568.9437,568.1,568.29,7783197.0,5801.0,568.66691
SPY,2025-03-26 21:00:00+00:00,568.27,568.49,566.81,567.17,687683.0,3485.0,567.772102
SPY,2025-03-26 22:00:00+00:00,567.02,568.06,566.03,566.69,376278.0,2530.0,566.916076
SPY,2025-03-26 23:00:00+00:00,566.69,567.8,566.5,567.62,213398.0,1473.0,567.206574
SPY,2025-03-27 08:00:00+00:00,568.46,569.25,567.27,569.22,82823.0,936.0,568.338227
SPY,2025-03-27 09:00:00+00:00,569.17,569.62,568.87,569.5,36969.0,385.0,569.308686
SPY,2025-03-27 10:00:00+00:00,569.53,569.82,568.4,568.44,65989.0,684.0,569.249333
SPY,2025-03-27 11:00:00+00:00,568.3,568.87,567.4,568.71,188763.0,2004.0,568.158281
SPY,2025-03-27 12:00:00+00:00,567.91,570.0,567.41,568.25,371873.0,3652.0,568.593286
SPY,2025-03-27 13:00:00+00:00,568.0,568.43,564.94,568.33,6121676.0,65684.0,566.586555
SPY,2025-03-27 14:00:00+00:00,568.31,570.7999,567.53,570.7999,5864836.0,79110.0,569.3407
SPY,2025-03-27 15:00:00+00:00,570.8,570.9,567.85,567.94,4325831.0,56253.0,569.391469
SPY,2025-03-27 16:00:00+00:00,567.96,569.9102,566.6001,566.66,3483893.0,44881.0,568.371976
SPY,2025-03-27 17:00:00+00:00,566.66,568.19,566.38,566.635,3471628.0,44601.0,567.229652
SPY,2025-03-27 18:00:00+00:00,566.65,569.1875,566.56,567.56,3716373.0,49426.0,568.145001
SPY,2025-03-27 19:00:00+00:00,567.54,570.03,566.72,567.0,10911383.0,100185.0,568.294647
SPY,2025-03-27 20:00:00+00:00,567.02,567.51,566.92,567.0,3081837.0,5516.0,567.144544
SPY,2025-03-27 21:00:00+00:00,567.14,567.14,566.871,567.05,276702.0,851.0,566.985282
SPY,2025-03-27 22:00:00+00:00,566.99,567.34,566.85,566.93,83586.0,733.0,567.086815
SPY,2025-03-27 23:00:00+00:00,566.9,566.9,566.17,566.57,68369.0,783.0,566.498101
SPY,2025-03-28 08:00:00+00:00,566.48,566.88,564.49,565.7,48270.0,725.0,565.076099
SPY,2025-03-28 09:00:00+00:00,565.78,566.1,565.45,565.58,21795.0,357.0,565.884301
SPY,2025-03-28 10:00:00+00:00,565.75,567.06,565.75,566.67,29956.0,411.0,566.693173
SPY,2025-03-28 11:00:00+00:00,566.74,566.75,565.84,566.35,179787.0,1439.0,566.192726
SPY,2025-03-28 12:00:00+00:00,566.47,567.85,564.46,564.46,537709.0,6159.0,565.366957
SPY,2025-03-28 13:00:00+00:00,564.46,566.64,563.76,563.9399,4843452.0,54131.0,565.240751
SPY,2025-03-28 14:00:00+00:00,563.84,564.36,558.26,558.79,13033744.0,141354.0,560.489511
SPY,2025-03-28 15:00:00+00:00,558.8,559.8,557.77,557.93,7381153.0,87245.0,558.746707
SPY,2025-03-28 16:00:00+00:00,557.92,558.8,556.44,556.5432,5587331.0,68172.0,557.282296
SPY,2025-03-28 17:00:00+00:00,556.5,556.7,555.22,556.41,6225179.0,77570.0,555.878158
SPY,2025-03-28 18:00:00+00:00,556.39,556.97,555.31,556.18,5938152.0,62856.0,556.079433
SPY,2025-03-28 19:00:00+00:00,556.21,556.72,555.07,555.83,15902051.0,132095.0,555.816738
SPY,2025-03-28 20:00:00+00:00,555.84,555.8879,553.75,553.7599,11580290.0,11758.0,555.402484
SPY,2025-03-28 21:00:00+00:00,553.7,554.16,553.7,554.05,206930.0,1972.0,553.956967
SPY,2025-03-28 22:00:00+00:00,554.11,554.5191,553.88,554.203,92235.0,1541.0,554.235825
SPY,2025-03-28 23:00:00+00:00,554.3,554.37,553.92,554.15,35308.0,1072.0,554.152837
SPY,2025-03-31 08:00:00+00:00,552.6,552.6,550.76,550.81,122128.0,1838.0,551.570839
SPY,2025-03-31 09:00:00+00:00,550.73,551.08,549.81,550.42,102087.0,1690.0,550.448136
SPY,2025-03-31 10:00:00+00:00,550.47,551.06,550.13,550.69,224503.0,1390.0,550.52041
SPY,2025-03-31 11:00:00+00:00,550.75,551.0,548.701,549.79,450685.0,5591.0,549.58548
SPY,2025-03-31 12:00:00+00:00,550.81,552.45,548.7204,550.81,551412.0,8421.0,550.237936
SPY,2025-03-31 13:00:00+00:00,550.9,551.2,546.87,549.74,8941538.0,119578.0,548.881431
SPY,2025-03-31 14:00:00+00:00,549.75,551.98,549.43,551.6,7998710.0,112422.0,550.709326
SPY,2025-03-31 15:00:00+00:00,551.61,554.12,551.236,553.32,6520953.0,75831.0,552.736545
SPY,2025-03-31 16:00:00+00:00,553.32,554.59,551.915,553.33,4448033.0,54939.0,553.508477
SPY,2025-03-31 17:00:00+00:00,553.26,555.16,552.71,553.16,4705025.0,55962.0,553.750475
SPY,2025-03-31 18:00:00+00:00,553.15,557.95,553.02,556.39,10803170.0,99474.0,556.478871
SPY,2025-03-31 19:00:00+00:00,556.39,560.7112,556.365,559.15,26110875.0,203037.0,558.809703
SPY,2025-03-31 20:00:00+00:00,559.14,559.39,557.56,557.97,23437155.0,9539.0,558.977312
SPY,2025-03-31 21:00:00+00:00,557.96,558.2,557.96,558.09,499772.0,846.0,558.079278
SPY,2025-03-31 22:00:00+00:00,558.01,558.06,556.2,557.41,316199.0,2043.0,557.18065
SPY,2025-03-31 23:00:00+00:00,557.3717,558.04,556.75,557.001,83935.0,1037.0,557.281744
SPY,2025-04-01 08:00:00+00:00,557.55,559.0,557.37,558.99,56553.0,741.0,557.999647
SPY,2025-04-01 09:00:00+00:00,559.06,559.81,558.86,559.5,35608.0,520.0,559.303114
SPY,2025-04-01 10:00:00+00:00,559.47,559.48,556.0,557.42,227285.0,2122.0,557.201452
SPY,2025-04-01 11:00:00+00:00,557.44,557.57,555.5,556.23,331116.0,3039.0,556.197702
SPY,2025-04-01 12:00:00+00:00,557.34,559.63,555.51,557.07,412692.0,5770.0,556.657707
SPY,2025-04-01 13:00:00+00:00,557.12,558.58,556.0,557.22,4798648.0,59038.0,557.338031
SPY,2025-04-01 14:00:00+00:00,557.1525,559.8,553.68,559.72,9006534.0,152376.0,556.473634
SPY,2025-04-01 15:00:00+00:00,559.715,561.8794,559.4,561.57,7401277.0,84213.0,560.856833
SPY,2025-04-01 16:00:00+00:00,561.59,562.94,559.335,560.69,5697820.0,68992.0,560.999524
SPY,2025-04-01 17:00:00+00:00,560.6727,561.12,558.91,559.0,3829217.0,48112.0,559.891704
SPY,2025-04-01 18:00:00+00:00,559.0,559.17,556.15,557.662,5630079.0,65837.0,557.222453
SPY,2025-04-01 19:00:00+00:00,557.66,561.52,557.43,561.03,10655565.0,102568.0,559.802031
SPY,2025-04-01 20:00:00+00:00,561.06,561.48,560.23,560.75,5991642.0,5866.0,560.933702
SPY,2025-04-01 21:00:00+00:00,560.61,561.13,560.61,560.81,270159.0,1162.0,560.938517
SPY,2025-04-01 22:00:00+00:00,560.83,563.0,560.8,561.94,205396.0,1750.0,561.949467
SPY,2025-04-01 23:00:00+00:00,561.81,562.27,561.59,561.78,46220.0,733.0,561.933068
SPY,2025-04-02 08:00:00+00:00,559.66,560.16,558.97,559.36,28394.0,451.0,559.32563
SPY,2025-04-02 09:00:00+00:00,559.34,559.8,559.0,559.04,12242.0,164.0,559.273687
SPY,2025-04-02 10:00:00+00:00,559.1,559.19,557.6,557.95,358366.0,2125.0,558.187266
SPY,2025-04-02 11:00:00+00:00,557.99,558.25,557.11,557.16,203975.0,1739.0,557.779888
SPY,2025-04-02 12:00:00+00:00,557.53,560.83,555.0,556.16,717105.0,8186.0,556.31846
SPY,2025-04-02 13:00:00+00:00,556.18,559.78,554.81,558.73,7007024.0,71389.0,557.61851
SPY,2025-04-02 14:00:00+00:00,558.71,562.2696,558.29,562.09,5112417.0,79382.0,560.425484
SPY,2025-04-02 15:00:00+00:00,562.07,563.75,560.86,562.2836,5473266.0,72174.0,562.42367
SPY,2025-04-02 16:00:00+00:00,562.31,566.06,562.08,565.68,5540410.0,63879.0,564.389205
SPY,2025-04-02 17:00:00+00:00,565.69,567.42,563.21,564.1,6857177.0,74382.0,565.485331
SPY,2025-04-02 18:00:00+00:00,564.08,564.45,560.96,561.11,5724448.0,66272.0,562.69392
SPY,2025-04-02 19:00:00+00:00,561.15,565.655,561.135,564.65,12283512.0,105047.0,564.347423
SPY,2025-04-02 20:00:00+00:00,564.64,570.74,550.5,552.29,20261691.0,88969.0,560.012377
SPY,2025-04-02 21:00:00+00:00,552.3,552.42,546.36,547.3,3923958.0,27743.0,550.023783
SPY,2025-04-02 22:00:00+00:00,547.25,548.77,542.2,546.58,1847716.0,16296.0,545.56779
SPY,2025-04-02 23:00:00+00:00,546.48,546.48,544.0,544.83,652620.0,7769.0,544.945045
SPY,2025-04-03 08:00:00+00:00,548.0,549.38,547.46,548.88,173846.0,2675.0,548.455372
SPY,2025-04-03 09:00:00+00:00,548.92,549.33,546.27,546.54,136382.0,2388.0,547.6345
SPY,2025-04-03 10:00:00+00:00,546.6,547.0,544.36,545.44,395558.0,4713.0,545.540967
SPY,2025-04-03 11:00:00+00:00,545.53,546.75,544.78,546.0,727044.0,7680.0,545.806585
SPY,2025-04-03 12:00:00+00:00,545.35,550.09,543.55,543.68,1579299.0,18538.0,545.906248
SPY,2025-04-03 13:00:00+00:00,543.51,547.97,543.188,544.92,15518180.0,178381.0,546.171833
SPY,2025-04-03 14:00:00+00:00,544.86,545.22,540.1,540.19,18953251.0,219172.0,542.465283
SPY,2025-04-03 15:00:00+00:00,540.2,544.4199,539.58,543.51,14405729.0,168361.0,542.084882
SPY,2025-04-03 16:00:00+00:00,543.51,546.36,542.985,543.44,9685758.0,114809.0,544.633968
SPY,2025-04-03 17:00:00+00:00,543.46,544.37,541.77,541.85,7111829.0,100196.0,542.963572
SPY,2025-04-03 18:00:00+00:00,541.84,542.53,539.9402,541.79,9372505.0,111002.0,541.212611
SPY,2025-04-03 19:00:00+00:00,541.77,542.0,536.9,537.64,28296214.0,238180.0,538.539841
SPY,2025-04-03 20:00:00+00:00,537.67,538.76,535.65,536.21,18475868.0,19169.0,536.820026
SPY,2025-04-03 21:00:00+00:00,536.25,536.73,536.16,536.59,544857.0,4561.0,536.402937
SPY,2025-04-03 22:00:00+00:00,536.45,537.19,534.91,536.21,337300.0,5242.0,536.200687
SPY,2025-04-03 23:00:00+00:00,536.12,537.0,535.4,536.38,268944.0,3221.0,536.124852
SPY,2025-04-04 08:00:00+00:00,535.28,535.28,533.14,533.44,95252.0,2271.0,534.022756
SPY,2025-04-04 09:00:00+00:00,533.53,533.85,532.07,532.88,105577.0,1691.0,533.117536
SPY,2025-04-04 10:00:00+00:00,533.24,533.88,520.75,521.8,2151886.0,20065.0,525.551995
SPY,2025-04-04 11:00:00+00:00,521.97,523.69,515.95,523.01,2922928.0,32699.0,520.770992
SPY,2025-04-04 12:00:00+00:00,523.01,537.0,516.0,524.82,4361080.0,48877.0,523.249483
SPY,2025-04-04 13:00:00+00:00,524.93,526.56,519.15,523.18,21910909.0,233408.0,522.549194
SPY,2025-04-04 14:00:00+00:00,523.18,523.26,510.05,515.525,27572366.0,310792.0,516.273447
SPY,2025-04-04 15:00:00+00:00,515.47,522.59,514.0,514.96,28456671.0,305169.0,518.326326
SPY,2025-04-04 16:00:00+00:00,514.98,517.4585,510.91,512.075,13842951.0,163200.0,513.440885
SPY,2025-04-04 17:00:00+00:00,512.08,514.64,508.325,514.57,18223244.0,207018.0,511.690048
SPY,2025-04-04 18:00:00+00:00,514.59,515.82,505.52,507.78,21218538.0,208473.0,509.653102
SPY,2025-04-04 19:00:00+00:00,507.78,513.9197,505.06,505.5,43276596.0,369270.0,508.64953
SPY,2025-04-04 20:00:00+00:00,505.5,514.4197,502.19,504.5,29757714.0,37394.0,505.108032
SPY,2025-04-04 21:00:00+00:00,504.6725,506.26,504.56,505.0799,2237766.0,6558.0,505.274608
SPY,2025-04-04 22:00:00+00:00,504.94,505.59,504.6404,505.2,1607889.0,4780.0,505.536101
SPY,2025-04-04 23:00:00+00:00,504.95,505.67,504.45,505.5,211924.0,5121.0,504.849562
SPY,2025-04-07 08:00:00+00:00,486.9,491.09,482.96,487.87,989426.0,19793.0,488.079576
SPY,2025-04-07 09:00:00+00:00,487.77,490.62,484.83,488.8,559007.0,11139.0,487.83845
SPY,2025-04-07 10:00:00+00:00,488.83,498.9,487.69,494.81,1562342.0,20450.0,493.989783
SPY,2025-04-07 11:00:00+00:00,494.66,498.58,492.09,493.47,1867124.0,25445.0,495.193521
SPY,2025-04-07 12:00:00+00:00,493.41,498.78,480.0,496.11,6651909.0,54553.0,491.771409
SPY,2025-04-07 13:00:00+00:00,496.07,496.46,481.8,495.69,31361716.0,350908.0,488.126668
SPY,2025-04-07 14:00:00+00:00,495.67,523.17,493.37,505.91,73178757.0,754556.0,505.239059
SPY,2025-04-07 15:00:00+00:00,505.88,509.77,492.66,499.5,35792997.0,396529.0,499.428565
SPY,2025-04-07 16:00:00+00:00,499.5,501.77,494.7,495.68,14739517.0,168359.0,497.742806
SPY,2025-04-07 17:00:00+00:00,495.63,509.36,495.59,509.09,21216717.0,238919.0,503.472773
SPY,2025-04-07 18:00:00+00:00,509.07,510.47,502.28,503.21,14852027.0,177186.0,506.747563
SPY,2025-04-07 19:00:00+00:00,503.25,506.64,500.14,504.55,31929966.0,263247.0,503.155428
SPY,2025-04-07 20:00:00+00:00,504.55,509.14,503.83,506.45,19994930.0,23776.0,505.257583
SPY,2025-04-07 21:00:00+00:00,506.49,507.5,506.35,507.1101,1174120.0,4638.0,507.083581
SPY,2025-04-07 22:00:00+00:00,507.17,509.1,506.66,509.1,435658.0,4204.0,508.026009
SPY,2025-04-07 23:00:00+00:00,509.1,510.24,508.95,509.53,304577.0,3877.0,509.648038
SPY,2025-04-08 08:00:00+00:00,510.22,513.53,510.07,512.88,210982.0,4514.0,512.061006
SPY,2025-04-08 09:00:00+00:00,512.5,512.98,510.61,510.67,162963.0,2642.0,512.316746
SPY,2025-04-08 10:00:00+00:00,510.59,512.76,510.0,511.74,351310.0,4746.0,511.363938
SPY,2025-04-08 11:00:00+00:00,511.94,518.3,511.19,518.22,1238666.0,15814.0,514.626119
SPY,2025-04-08 12:00:00+00:00,518.0,519.3,509.04,517.03,1805354.0,21916.0,517.060975
SPY,2025-04-08 13:00:00+00:00,517.0,523.29,516.49,522.5925,19413093.0,212055.0,520.364602
SPY,2025-04-08 14:00:00+00:00,522.59,524.98,517.81,517.85,16580268.0,215285.0,522.66848
SPY,2025-04-08 15:00:00+00:00,517.86,519.27,514.0,516.77,14734384.0,175745.0,516.359453
SPY,2025-04-08 16:00:00+00:00,516.74,517.29,507.02,507.1442,19787504.0,216407.0,511.126586
SPY,2025-04-08 17:00:00+00:00,507.08,509.11,502.03,506.72,21117575.0,235263.0,505.308061
SPY,2025-04-08 18:00:00+00:00,506.76,507.82,501.4,501.69,14482887.0,160926.0,504.045832
SPY,2025-04-08 19:00:00+00:00,501.71,502.12,489.16,496.74,40842815.0,396135.0,494.742916
SPY,2025-04-08 20:00:00+00:00,496.75,498.64,486.2007,496.0,11807048.0,22858.0,496.24755
SPY,2025-04-08 21:00:00+00:00,495.95,496.5,495.5,495.85,1650230.0,4914.0,496.092433
SPY,2025-04-08 22:00:00+00:00,495.84,496.22,489.93,492.25,920832.0,10859.0,492.501505
SPY,2025-04-08 23:00:00+00:00,492.15,492.15,487.75,490.5665,684571.0,8182.0,489.282836
SPY,2025-04-09 08:00:00+00:00,490.62,499.72,489.22,498.04,611334.0,9796.0,496.576933
SPY,2025-04-09 09:00:00+00:00,498.03,499.05,494.55,495.64,248215.0,5646.0,497.100542
SPY,2025-04-09 10:00:00+00:00,495.19,498.25,491.99,494.7,710142.0,10950.0,495.426174
SPY,2025-04-09 11:00:00+00:00,494.72,494.99,485.28,487.71,3640899.0,39955.0,489.255285
SPY,2025-04-09 12:00:00+00:00,492.82,500.0,482.86,491.34,3081980.0,36374.0,489.826127
SPY,2025-04-09 13:00:00+00:00,491.42,502.04,491.09,499.85,17367938.0,203569.0,497.307929
SPY,2025-04-09 14:00:00+00:00,499.86,503.67,493.0904,493.2084,18824431.0,220148.0,498.440064
SPY,2025-04-09 15:00:00+00:00,493.22,499.71,493.05,495.975,11403678.0,147914.0,496.806178
SPY,2025-04-09 16:00:00+00:00,495.95,502.58,494.77,501.2,9875042.0,110424.0,499.518089
SPY,2025-04-09 17:00:00+00:00,501.25,536.5,497.56,534.87,65455851.0,651513.0,522.066281
SPY,2025-04-09 18:00:00+00:00,534.925,539.87,530.59,530.93,33590914.0,360953.0,535.438183
SPY,2025-04-09 19:00:00+00:00,530.91,546.33,529.68,543.37,45057886.0,447825.0,541.109107
SPY,2025-04-09 20:00:00+00:00,543.48,548.62,541.8,545.82,29580262.0,35661.0,546.538799
SPY,2025-04-09 21:00:00+00:00,545.82,546.3,543.52,544.3701,1571840.0,7912.0,545.620573
SPY,2025-04-09 22:00:00+00:00,544.43,546.231,543.5214,546.2,608864.0,6621.0,545.400072
SPY,2025-04-09 23:00:00+00:00,546.29,547.07,545.36,545.9,204750.0,3461.0,545.992399
SPY,2025-04-10 08:00:00+00:00,540.14,540.14,530.68,531.67,888464.0,10920.0,534.160295
SPY,2025-04-10 09:00:00+00:00,531.92,534.21,530.7,532.77,391994.0,6824.0,532.687524
SPY,2025-04-10 10:00:00+00:00,532.83,537.35,532.55,533.8,781154.0,8983.0,535.518772
SPY,2025-04-10 11:00:00+00:00,533.75,536.04,533.42,535.37,891928.0,13124.0,534.705119
SPY,2025-04-10 12:00:00+00:00,535.25,543.01,531.0,533.19,3160604.0,32521.0,534.141041
SPY,2025-04-10 13:00:00+00:00,533.3,535.15,528.51,529.0025,14548205.0,172593.0,531.310964
SPY,2025-04-10 14:00:00+00:00,528.99,531.96,526.05,526.29,16799703.0,209886.0,528.964664
SPY,2025-04-10 15:00:00+00:00,526.29,528.7,517.91,518.6143,16516718.0,181240.0,523.314102
SPY,2025-04-10 16:00:00+00:00,518.56,520.55,509.32,519.76,28388571.0,323925.0,515.645653
SPY,2025-04-10 17:00:00+00:00,519.67,525.55,512.87,524.28,19638236.0,265599.0,519.786184
SPY,2025-04-10 18:00:00+00:00,524.19,529.71,520.31,526.07,17045558.0,207587.0,525.802627
SPY,2025-04-10 19:00:00+00:00,526.17,529.43,518.2,524.7,29626644.0,298501.0,523.807481
SPY,2025-04-10 20:00:00+00:00,524.67,526.88,523.346,525.16,12899040.0,14954.0,524.886945
